   198/299     4.76G   0.02671   0.01645  0.001167   0.04433        19       640    0.9116    0.8879    0.9427    0.5636   0.03881   0.02994   0.01189
   199/299     4.76G   0.02702   0.01666  0.001168   0.04485         9       640    0.9119    0.8874    0.9425    0.5638    0.0388   0.02991    0.0119
   200/299     4.76G   0.02667   0.01643  0.001099    0.0442        21       640    0.9065    0.8915    0.9425     0.564    0.0388   0.02996    0.0119
   201/299     4.76G    0.0267   0.01608  0.001157   0.04394        10       640    0.9045    0.8934    0.9422    0.5641   0.03879   0.02992    0.0119
   202/299     4.76G   0.02682   0.01684  0.001114   0.04477        26       640    0.9094     0.889    0.9418     0.564   0.03878   0.02995    0.0119
   203/299     4.76G   0.02658   0.01619  0.001123   0.04389        13       640    0.9091    0.8893    0.9422    0.5648   0.03878   0.02997    0.0119
   204/299     4.76G   0.02691   0.01657   0.00111    0.0446        65       640    0.9039     0.895    0.9428    0.5646   0.03877   0.02994   0.01191
   205/299     4.76G   0.02648   0.01608  0.001025   0.04359        21       640    0.9042    0.8948    0.9421    0.5646   0.03877   0.02994   0.01191
   206/299     4.76G   0.02663   0.01643  0.001059   0.04412        46       640    0.9005    0.8959    0.9419    0.5659   0.03876   0.02998   0.01191
   207/299     4.76G   0.02642   0.01636  0.001069   0.04385         5       640    0.9009    0.8958    0.9418    0.5656   0.03876   0.02997   0.01192
   208/299     4.76G   0.02636   0.01617  0.001037   0.04357        22       640    0.9036    0.8935    0.9417    0.5663   0.03875   0.02998   0.01192
   209/299     4.76G   0.02634   0.01631  0.001052    0.0437         4       640    0.9034    0.8931    0.9403    0.5661   0.03875   0.02997   0.01193
   210/299     4.76G   0.02647   0.01632  0.001109    0.0439        11       640    0.9033    0.8932    0.9402    0.5659   0.03874   0.03001   0.01193
   211/299     4.76G   0.02622   0.01618  0.001085   0.04348         8       640    0.9037    0.8931    0.9402     0.566   0.03872   0.03003   0.01192
   212/299     4.76G   0.02618   0.01632  0.001043   0.04354        17       640    0.9054    0.8919    0.9402    0.5656   0.03872   0.03004   0.01192
   213/299     4.76G   0.02642   0.01616  0.001108   0.04369        28       640    0.9056    0.8921    0.9402     0.565   0.03871   0.03006   0.01192
   214/299     4.76G   0.02635   0.01617  0.001078   0.04359        21       640    0.9049    0.8988    0.9412    0.5644    0.0387   0.03003   0.01192
   215/299     4.76G   0.02618   0.01581  0.001029   0.04302         2       640    0.9063    0.8975    0.9412    0.5644   0.03869   0.03008   0.01193
   216/299     4.76G   0.02605   0.01596  0.001008   0.04302        22       640    0.9068    0.8962    0.9409    0.5642   0.03869   0.03008   0.01193
   217/299     4.76G   0.02599    0.0161  0.001024   0.04312        39       640    0.9053    0.8978    0.9411    0.5649   0.03868   0.03005   0.01192
   218/299     4.76G   0.02599   0.01591   0.00102   0.04292        55       640    0.9053    0.8978     0.941    0.5647   0.03867    0.0301   0.01191
   219/299     4.76G   0.02596   0.01629  0.001062   0.04331        39       640     0.905    0.8985    0.9412    0.5654   0.03866   0.03007   0.01191
   220/299     4.76G   0.02596   0.01589   0.00102   0.04287        45       640    0.9054    0.8976    0.9411    0.5659   0.03865   0.03011   0.01191
   221/299     4.76G    0.0259    0.0159  0.001032   0.04283        32       640    0.9046    0.8985    0.9407    0.5654   0.03864   0.03011   0.01191
   222/299     4.76G   0.02586   0.01608  0.001049   0.04298        21       640     0.905    0.8984    0.9406    0.5655   0.03863    0.0301    0.0119
   223/299     4.76G   0.02594   0.01591   0.00106   0.04291        17       640    0.9057    0.8991    0.9408    0.5652   0.03862   0.03012   0.01189
   224/299     4.76G   0.02562   0.01586  0.001004   0.04249         9       640    0.9055    0.8993    0.9409    0.5659   0.03861   0.03015   0.01189
   225/299     4.76G   0.02554   0.01591 0.0009668   0.04242        19       640    0.9057    0.8993    0.9409    0.5661    0.0386   0.03015   0.01188
   226/299     4.76G   0.02569   0.01607 0.0009827   0.04274        22       640    0.9056    0.8992    0.9408    0.5659    0.0386   0.03013   0.01188
   227/299     4.76G   0.02559   0.01549     0.001   0.04208        38       640    0.9056    0.8986    0.9408    0.5661   0.03859   0.03013   0.01188
   228/299     4.76G   0.02566   0.01566  0.001005   0.04233        25       640    0.9063    0.8978    0.9407     0.566   0.03858   0.03016   0.01188
   229/299     4.76G   0.02537    0.0158 0.0009993   0.04218        34       640    0.9067    0.8974    0.9408    0.5661   0.03857   0.03013   0.01188
   230/299     4.76G   0.02566   0.01596 0.0009871    0.0426        84       640     0.906    0.8981    0.9407    0.5661   0.03856   0.03013   0.01188
   231/299     4.76G   0.02548    0.0155 0.0009791   0.04196        11       640     0.903    0.8963    0.9399    0.5657   0.03855   0.03016   0.01187
   232/299     4.76G    0.0255   0.01583 0.0009584   0.04228         6       640    0.9052    0.8985    0.9409    0.5657   0.03855   0.03019   0.01188
   233/299     4.76G   0.02523    0.0157 0.0009461   0.04187         6       640    0.9051    0.8984    0.9403    0.5659   0.03854   0.03019   0.01188
   234/299     4.76G   0.02535   0.01566 0.0009583   0.04197        22       640    0.9057     0.899    0.9408    0.5657   0.03853   0.03018   0.01188
   235/299     4.76G   0.02514   0.01575 0.0009736   0.04186        40       640    0.9056    0.8989    0.9407    0.5662   0.03852   0.03021   0.01188
   236/299     4.76G   0.02533   0.01566 0.0009686   0.04196        30       640    0.9041    0.9002    0.9409    0.5661   0.03851    0.0302   0.01187
   237/299     4.76G   0.02513   0.01541 0.0009383   0.04148        33       640    0.9035    0.9004    0.9409    0.5662    0.0385   0.03021   0.01187
   238/299     4.76G   0.02504   0.01575 0.0009707   0.04177        38       640     0.907    0.8971    0.9409    0.5662   0.03849   0.03024   0.01186
   239/299     4.76G   0.02518    0.0156 0.0009237   0.04171         2       640    0.9078    0.8966    0.9404    0.5664   0.03848   0.03023   0.01186
   240/299     4.76G   0.02497   0.01559 0.0009385    0.0415        57       640    0.9087    0.8965    0.9404    0.5664   0.03847   0.03027   0.01186
   241/299     4.76G   0.02527   0.01554  0.001005   0.04181        20       640    0.9084     0.896    0.9408    0.5659   0.03847   0.03026   0.01186
   242/299     4.76G   0.02481   0.01532  0.000898   0.04102        37       640    0.9083    0.8961    0.9409    0.5657   0.03846   0.03027   0.01186
   243/299     4.76G   0.02497   0.01554 0.0009251   0.04143         8       640    0.9082    0.8961    0.9409    0.5656   0.03846    0.0303   0.01186
   244/299     4.76G   0.02484   0.01517 0.0009268   0.04094         6       640    0.9093    0.8948    0.9409    0.5658   0.03845   0.03033   0.01185
   245/299     4.76G   0.02497   0.01552  0.000967   0.04146        23       640    0.9093    0.8949    0.9409     0.566   0.03844   0.03031   0.01185
   246/299     4.76G   0.02478   0.01546 0.0009338   0.04118        31       640    0.9093    0.8951    0.9407    0.5662   0.03844   0.03033   0.01185
   247/299     4.76G   0.02482   0.01565 0.0009404    0.0414        15       640    0.9086    0.8955    0.9406    0.5662   0.03843   0.03033   0.01185
   248/299     4.76G   0.02486   0.01554 0.0009403   0.04134         4       640    0.9079    0.8956    0.9406    0.5654   0.03842   0.03033   0.01185
   249/299     4.76G   0.02458   0.01527 0.0008875   0.04074        61       640    0.9079    0.8955    0.9407    0.5655   0.03842   0.03036   0.01186
   250/299     4.76G   0.02491   0.01544 0.0009393   0.04128         7       640    0.9065    0.8967    0.9403    0.5657   0.03841   0.03037   0.01185
   251/299     4.76G   0.02467   0.01552 0.0009568   0.04115        31       640    0.9065    0.8966    0.9406    0.5655    0.0384   0.03036   0.01185
   252/299     4.76G   0.02458   0.01531  0.000927   0.04082        12       640    0.9075    0.8955    0.9404     0.565    0.0384   0.03036   0.01185
   253/299     4.76G    0.0246   0.01533 0.0009049   0.04083        24       640    0.9076    0.8941    0.9403    0.5653    0.0384    0.0304   0.01185
   254/299     4.76G   0.02461   0.01521 0.0009134   0.04073         6       640    0.9076    0.8941    0.9403    0.5654   0.03839   0.03043   0.01185
   255/299     4.76G   0.02457   0.01547 0.0009103   0.04095        21       640    0.9075    0.8941    0.9404    0.5654   0.03839   0.03042   0.01186
   256/299     4.76G   0.02452    0.0153 0.0009332   0.04076         8       640    0.9011    0.9043    0.9407    0.5654   0.03838   0.03042   0.01186
   257/299     4.76G   0.02464   0.01544 0.0009435   0.04102        42       640    0.9006     0.905    0.9408    0.5659   0.03837   0.03041   0.01186
   258/299     4.76G   0.02432   0.01524 0.0008404    0.0404         9       640    0.9016    0.8993    0.9393    0.5649   0.03837   0.03043   0.01186
   259/299     4.76G   0.02461   0.01525 0.0009368   0.04079        40       640    0.9017    0.8989    0.9391    0.5645   0.03836   0.03044   0.01187
   260/299     4.76G   0.02447   0.01519 0.0008891   0.04055         7       640    0.8988    0.9019    0.9389     0.565   0.03835   0.03049   0.01187
   261/299     4.76G   0.02423   0.01527 0.0009075   0.04041        38       640    0.9027    0.8984     0.939    0.5653   0.03835   0.03048   0.01187
   262/299     4.76G   0.02427   0.01526 0.0008973   0.04043        20       640    0.9031    0.8982     0.939    0.5647   0.03834   0.03047   0.01187
   263/299     4.76G   0.02433   0.01535 0.0009309   0.04061        27       640    0.9036    0.8978     0.939    0.5649   0.03834   0.03051   0.01187
   264/299     4.76G   0.02395   0.01495 0.0009013   0.03981        13       640    0.9037    0.8977     0.939    0.5652   0.03834   0.03051   0.01188
   265/299     4.76G   0.02397   0.01501 0.0008339   0.03982        17       640    0.9056    0.8975     0.939    0.5655   0.03833   0.03054   0.01187
   266/299     4.76G   0.02417    0.0153 0.0008847   0.04036         8       640     0.905    0.8969    0.9391    0.5656   0.03833   0.03055   0.01187
   267/299     4.76G     0.024   0.01522 0.0008064   0.04002        12       640    0.9049    0.8969    0.9392     0.566   0.03833   0.03055   0.01187
   268/299     4.76G   0.02422   0.01505 0.0009123   0.04018         7       640    0.9054    0.8972    0.9393    0.5659   0.03832   0.03056   0.01187
   269/299     4.76G   0.02426   0.01518 0.0008974   0.04034        35       640    0.9055    0.8966    0.9395    0.5659   0.03831   0.03059   0.01187
   270/299     4.76G   0.02383   0.01492 0.0007766   0.03953        14       640    0.9052    0.8971    0.9394    0.5657   0.03831   0.03062   0.01187
   271/299     4.76G   0.02396   0.01512 0.0008547   0.03994        23       640    0.9055    0.8965    0.9393    0.5658    0.0383    0.0306   0.01187
   272/299     4.76G   0.02378     0.015 0.0008787   0.03966        28       640    0.9046    0.8965    0.9389     0.566    0.0383   0.03062   0.01187
   273/299     4.76G   0.02401   0.01517  0.000849   0.04003         9       640    0.9048    0.8965    0.9392    0.5663   0.03829   0.03062   0.01187
   274/299     4.76G   0.02389   0.01501 0.0008565   0.03975        21       640    0.9048    0.8963    0.9392    0.5665   0.03829   0.03064   0.01186
   275/299     4.76G   0.02383   0.01489 0.0008761   0.03959         9       640     0.905    0.8961    0.9387    0.5666   0.03828   0.03065   0.01186
   276/299     4.76G    0.0235   0.01468 0.0007845   0.03897        32       640    0.9047    0.8961    0.9392    0.5667   0.03828   0.03068   0.01186
   277/299     4.76G   0.02375   0.01507 0.0008437   0.03967        24       640    0.9047    0.8959    0.9391    0.5666   0.03827   0.03067   0.01185
   278/299     4.76G   0.02376   0.01481 0.0008745   0.03944        56       640    0.9049    0.8956    0.9385    0.5661   0.03827   0.03066   0.01185
   279/299     4.76G   0.02361   0.01481 0.0009313   0.03936        30       640     0.905    0.8955    0.9383    0.5664   0.03827   0.03069   0.01184
   280/299     4.76G   0.02378   0.01473 0.0008244   0.03934        12       640    0.9045    0.8951    0.9386    0.5667   0.03826   0.03069   0.01184
   281/299     4.76G    0.0238   0.01483 0.0008475   0.03948        11       640    0.9046    0.8953    0.9387    0.5662   0.03826    0.0307   0.01184
   282/299     4.76G   0.02385   0.01514   0.00089   0.03988        40       640    0.9023    0.8955    0.9382     0.566   0.03825   0.03071   0.01184
   283/299     4.76G   0.02356   0.01489 0.0008777   0.03933        19       640    0.9043    0.8951    0.9385    0.5666   0.03825   0.03073   0.01184
   284/299     4.76G   0.02358   0.01481 0.0008413   0.03923        18       640    0.9021    0.8955    0.9383    0.5658   0.03824   0.03072   0.01184
   285/299     4.76G   0.02357   0.01478 0.0008397   0.03919         4       640    0.9017    0.8957    0.9382    0.5656   0.03824   0.03076   0.01184
   286/299     4.76G   0.02363   0.01495 0.0008453   0.03943         5       640    0.9016    0.8958    0.9382    0.5655   0.03824   0.03074   0.01185
   287/299     4.76G   0.02382   0.01492 0.0008524   0.03959        24       640    0.9022    0.8951    0.9383     0.566   0.03824   0.03078   0.01184
   288/299     4.76G   0.02338   0.01482 0.0007936     0.039        12       640    0.9026    0.8953    0.9384    0.5665   0.03823   0.03077   0.01184
   289/299     4.76G   0.02353   0.01458 0.0008357   0.03895        19       640    0.9026    0.8954    0.9383    0.5661   0.03823    0.0308   0.01184
   290/299     4.76G   0.02334   0.01459 0.0008591    0.0388        15       640    0.9025    0.8955    0.9384    0.5658   0.03822    0.0308   0.01184
   291/299     4.76G    0.0233   0.01495 0.0008398   0.03909         7       640     0.903    0.8946    0.9384    0.5666   0.03822    0.0308   0.01183
   292/299     4.76G   0.02328   0.01489 0.0008368     0.039         8       640    0.9025    0.8955    0.9383    0.5663   0.03821   0.03081   0.01183
   293/299     4.76G   0.02327   0.01453 0.0008099   0.03861        12       640    0.9025    0.8956    0.9384    0.5666   0.03821   0.03082   0.01183
   294/299     4.76G   0.02342   0.01464 0.0008287   0.03888        24       640     0.903    0.8943    0.9382    0.5665    0.0382   0.03084   0.01183
   295/299     4.76G   0.02349   0.01479 0.0008466   0.03912        37       640    0.9035    0.8943    0.9381    0.5661    0.0382   0.03082   0.01183
   296/299     4.76G   0.02352   0.01489 0.0008345   0.03924        58       640    0.9164    0.8804    0.9381    0.5665   0.03819   0.03087   0.01183
   297/299     4.76G   0.02334   0.01477 0.0008227   0.03893        28       640    0.9172    0.8811     0.938    0.5661   0.03819   0.03087   0.01183
   298/299     4.76G   0.02348   0.01483 0.0008874    0.0392        25       640    0.9175    0.8804     0.938     0.566   0.03818   0.03088   0.01184
   299/299     4.76G   0.02342   0.01476  0.000839   0.03902        36       640    0.9185    0.8798    0.9378    0.5657   0.03818   0.03089   0.01184
